COMPANY,EXPERIENCE,LOCATION,TITLE,SALARY,SKILLS,CATEGORY
Elshaddai Global Solutions,8 - 10 yrs,Ahmedabad,Data Scientist,2400000,Azure,Cloud
Teletext India Limited,8 - 10 yrs,Ahmedabad,Data Scientist,2000000,Azure,Cloud
Intellicus Technologies,8 - 10 yrs,Ahmedabad,Data Scientist,2700000,AWS,Cloud
Smartanalyst India Pvt Ltd,8 - 10 yrs,Ahmedabad,Data Scientist,1900000,SAS,Tools
IntegriChain,8 - 10 yrs,Ahmedabad,Data Scientist,2500000,GCP,Cloud
BUZZBOARD INC,8 - 10 yrs,Ahmedabad,Data Scientist,2300000,Python,Languages
Accenture,8 - 10 yrs,Ahmedabad,Data Scientist,2100000,GCP,Cloud
Accenture,8 - 10 yrs,Ahmedabad,Data Scientist,2000000,GCP,Cloud
Meesho,8 - 10 yrs,Ahmedabad,Data Scientist,2600000,GCP,Cloud
Accenture,8 - 10 yrs,Ahmedabad,Data Scientist,2900000,SQL,Languages
Accenture,8 - 10 yrs,Ahmedabad,Data Scientist,2600000,SQL,Languages
Dell Technologies,8 - 10 yrs,Ahmedabad,Data Scientist,2700000,SQL,Languages
First Source Advisors Pvt Ltd,8 - 10 yrs,Ahmedabad,Data Scientist,2900000,TensorFlow,Frameworks
Observe.AI,8 - 10 yrs,Ahmedabad,Data Scientist,1800000,TensorFlow,Frameworks
Syncron International AB,8 - 10 yrs,Ahmedabad,Data Scientist,2700000,Excel,Tools
ANBLICKS CLOUD DATA ENGG PRIVATE LIMITED,8 - 10 yrs,Ahmedabad,Data Scientist,1700000,GCP,Cloud
Observe.AI,8 - 10 yrs,Ahmedabad,Data Scientist,1700000,Python,Languages
Acme Services,8 - 10 yrs,Ahmedabad,Data Scientist,2800000,TensorFlow,Frameworks
Altimetrik,8 - 10 yrs,Ahmedabad,Data Scientist,1600000,GCP,Cloud
Paperpedia,8 - 10 yrs,Ahmedabad,Data Scientist,2300000,GCP,Cloud
Arient Solutions,8 - 10 yrs,Ahmedabad,Data Scientist,2000000,TensorFlow,Frameworks
Nuacem AI Pvt Ltd,8 - 10 yrs,Ahmedabad,Data Scientist,1800000,TensorFlow,Frameworks
ANBLICKS CLOUD DATA ENGG PRIVATE LIMITED,8 - 10 yrs,Ahmedabad,Data Scientist,1900000,TensorFlow,Frameworks
FireEye CyberSecurity Pvt Ltd,8 - 10 yrs,Ahmedabad,Data Scientist,2200000,TensorFlow,Frameworks
Great Software Laboratory Pvt. Ltd. ( GS Lab ),8 - 10 yrs,Ahmedabad,Data Scientist,1800000,GCP,Cloud
Simplicity First,8 - 10 yrs,Ahmedabad,Data Scientist,2700000,R,Languages
C42 Engineering India Pvt. Ltd.,8 - 10 yrs,Ahmedabad,Data Scientist,1800000,R,Languages
Benovymed Healthcare,8 - 10 yrs,Ahmedabad,Data Scientist,2800000,Python,Languages
"E2open, LLC",8 - 10 yrs,Ahmedabad,Data Scientist,2200000,GCP,Cloud
AdviserLogic,8 - 10 yrs,Ahmedabad,Data Scientist,2900000,TensorFlow,Frameworks
OPK eServices,8 - 10 yrs,Ahmedabad,Data Scientist,1800000,TensorFlow,Frameworks
TransUnion,8 - 10 yrs,Ahmedabad,Data Scientist,1700000,GCP,Cloud
White Rivers Media,8 - 10 yrs,Ahmedabad,Data Scientist,2100000,Excel,Tools
Calypso Technology India Pvt. Ltd.,8 - 10 yrs,Ahmedabad,Data Scientist,1800000,GCP,Cloud
Tecwallet LLC,8 - 10 yrs,Ahmedabad,Data Scientist,2700000,Tableau,Tools
Eye Q Vision Pvt. Ltd.,8 - 10 yrs,Ahmedabad,Data Scientist,2900000,TensorFlow,Frameworks
Artha Group of Companies,8 - 10 yrs,Ahmedabad,Data Scientist,2100000,GCP,Cloud
Startup CA,8 - 10 yrs,Ahmedabad,Data Scientist,1800000,AWS,Cloud
Cision,8 - 10 yrs,Ahmedabad,Data Scientist,1900000,TensorFlow,Frameworks
Equity Data Science,8 - 10 yrs,Ahmedabad,Data Scientist,2900000,GCP,Cloud
Amethyst Partners,8 - 10 yrs,Ahmedabad,Data Scientist,2000000,R,Languages
Client of Strivex Consulting Pvt. Ltd,8 - 10 yrs,Ahmedabad,Data Scientist,2500000,AWS,Cloud
EXL,8 - 10 yrs,Ahmedabad,Data Scientist,2600000,SQL,Languages
Ethos Capital,8 - 10 yrs,Ahmedabad,Data Scientist,2100000,TensorFlow,Frameworks
AERA SOFTWARE TECHNOLOGY PVT LTD,8 - 10 yrs,Ahmedabad,Data Scientist,1600000,TensorFlow,Frameworks
Zendrive Inc,8 - 10 yrs,Ahmedabad,Data Scientist,2400000,GCP,Cloud
R.S.Consultants,8 - 10 yrs,Ahmedabad,Data Scientist,2300000,GCP,Cloud
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Ahmedabad,Data Scientist,2600000,GCP,Cloud
Jobs Territory,8 - 10 yrs,Ahmedabad,Data Scientist,1900000,Tableau,Tools
STEELMINT,8 - 10 yrs,Ahmedabad,Data Scientist,2000000,GCP,Cloud
NAVIKENZ INDIA PRIVATE LIMITED,8 - 10 yrs,Ahmedabad,Data Scientist,2900000,Oracle,Cloud
Diverse Lynx,8 - 10 yrs,Ahmedabad,Data Scientist,2700000,Oracle,Cloud
Accenture,8 - 10 yrs,Ahmedabad,Data Scientist,2800000,Spark,Tools
Microsoft,8 - 10 yrs,Ahmedabad,Data Scientist,2000000,Spark,Tools
Mirum India (Formerly Social Wavelength),8 - 10 yrs,Ahmedabad,Data Scientist,2600000,Azure,Cloud
Anicalls,8 - 10 yrs,Ahmedabad,Data Scientist,1900000,SQL,Languages
T & A Solutions,8 - 10 yrs,Ahmedabad,Data Scientist,2600000,Spark,Tools
GlowTouch Technologies,8 - 10 yrs,Ahmedabad,Data Scientist,1900000,Spark,Tools
Diya Systems (Mangalore) Pvt. Ltd.,8 - 10 yrs,Ahmedabad,Data Scientist,3000000,Spark,Tools
Career Infosystem,8 - 10 yrs,Ahmedabad,Data Scientist,2500000,Spark,Tools
Ecom Express Private Limited,8 - 10 yrs,Ahmedabad,Data Scientist,2900000,R,Languages
Systems Technology,8 - 10 yrs,Ahmedabad,Data Scientist,2100000,Azure,Cloud
Xoriant,8 - 10 yrs,Ahmedabad,Data Scientist,2700000,Spark,Tools
BNY Mellon,8 - 10 yrs,Ahmedabad,Data Scientist,2500000,SQL,Languages
Tietoevry India Pvt Ltd,8 - 10 yrs,Ahmedabad,Data Scientist,1900000,Spark,Tools
Nestor Services,8 - 10 yrs,Ahmedabad,Data Scientist,2100000,Spark,Tools
vEnrichU,8 - 10 yrs,Ahmedabad,Data Scientist,2900000,Spark,Tools
Sahasya Global Solutions,8 - 10 yrs,Ahmedabad,Data Scientist,2100000,Spark,Tools
Jade Global,8 - 10 yrs,Ahmedabad,Data Scientist,1600000,TensorFlow,Frameworks
Chubb,8 - 10 yrs,Ahmedabad,Data Scientist,1700000,SAS,Tools
Huntment,0 - 3 yrs,Ahmedabad,Data Analyst,600000,PowerBI,Tools
intelligent industrial internet systems pvt ltd.,0 - 3 yrs,Ahmedabad,Data Analyst,700000,SQL,Languages
Microsoft,0 - 3 yrs,Ahmedabad,DevOps Engineer,700000,SQL,Languages
LogicPlum,0 - 3 yrs,Ahmedabad,DevOps Engineer,400000,SQL,Languages
Pythian,4 - 7 yrs,Ahmedabad,Software Engineer,1800000,Oracle,Cloud
Coforge,4 - 7 yrs,Ahmedabad,Software Engineer,1600000,C,Languages
Microsoft,4 - 7 yrs,Ahmedabad,Software Engineer,2000000,Java,Languages
cloudneeti,4 - 7 yrs,Ahmedabad,Software Engineer,1700000,C,Languages
Saffron Careers Private Limited,4 - 7 yrs,Ahmedabad,Software Engineer,1300000,C,Languages
cliqhr.com,0 - 3 yrs,Ahmedabad,DevOps Engineer,800000,Oracle,Cloud
String Bio,0 - 3 yrs,Ahmedabad,Data Scientist,500000,SAS,Tools
CarbyneTech India,0 - 3 yrs,Ahmedabad,Data Scientist,400000,Tableau,Tools
ContractPodAi,0 - 3 yrs,Ahmedabad,Data Scientist,500000,Azure,Cloud
Applied Materials,0 - 3 yrs,Ahmedabad,Consultant,300000,PowerBI,Tools
IBM,0 - 3 yrs,Ahmedabad,Consultant,300000,SQL,Languages
IBM,0 - 3 yrs,Ahmedabad,Consultant,400000,Tableau,Tools
HUDSON'S BAY SERVICES PRIVATE LIMITED,0 - 3 yrs,Ahmedabad,Consultant,300000,SQL,Languages
ICAV Tech Pvt. Ltd.,0 - 3 yrs,Ahmedabad,Consultant,600000,Python,Languages
SAP India Pvt.Ltd,0 - 3 yrs,Ahmedabad,Consultant,400000,Python,Languages
Spencer N Hills Consulting Pvt Ltd,0 - 3 yrs,Ahmedabad,Consultant,400000,SQL,Languages
Orbit Techsol (W) Pvt Ltd,0 - 3 yrs,Ahmedabad,Consultant,400000,Python,Languages
AXA Technology Services India Pvt. Ltd,0 - 3 yrs,Ahmedabad,Consultant,400000,SQL,Languages
Boston Consulting Group,0 - 3 yrs,Ahmedabad,Consultant,400000,PowerBI,Tools
Global Telecom Setup,0 - 3 yrs,Ahmedabad,Data Analyst,700000,Excel,Tools
Multi Recruit,0 - 3 yrs,Ahmedabad,Data Analyst,800000,Excel,Tools
Intel,0 - 3 yrs,Ahmedabad,Data Analyst,600000,AWS,Cloud
NielsenIQ,0 - 3 yrs,Ahmedabad,Data Analyst,800000,Python,Languages
PTC,0 - 3 yrs,Ahmedabad,Data Scientist,400000,Flask,Frameworks
Tide Software,0 - 3 yrs,Ahmedabad,Data Scientist,400000,Excel,Tools
Bizcrum Infotech Private Limited,0 - 3 yrs,Ahmedabad,Data Scientist,500000,Flask,Frameworks
Accenture,0 - 3 yrs,Ahmedabad,Data Scientist,400000,Excel,Tools
Cervello India Private Limited,0 - 3 yrs,Ahmedabad,Data Scientist,700000,Excel,Tools
Apnaklub,0 - 3 yrs,Ahmedabad,Software Engineer,700000,Excel,Tools
Hiring Joint,0 - 3 yrs,Ahmedabad,Software Engineer,600000,Python,Languages
Seven Consultancy (HR Solution),0 - 3 yrs,Ahmedabad,Consultant,400000,PowerBI,Tools
Genzeon Technology Solutions Private Limited,0 - 3 yrs,Ahmedabad,Consultant,400000,Excel,Tools
Seven Consultancy (HR Solution),0 - 3 yrs,Ahmedabad,Consultant,600000,Python,Languages
Quadratyx,0 - 3 yrs,Ahmedabad,Consultant,300000,Python,Languages
Tanla Solutions Ltd,0 - 3 yrs,Ahmedabad,Consultant,600000,SQL,Languages
AxmiYaN HR Solutions Private Limited,0 - 3 yrs,Ahmedabad,Consultant,500000,SQL,Languages
Reubro,0 - 3 yrs,Ahmedabad,Consultant,400000,Python,Languages
TechVantage Systems Private Limited,0 - 3 yrs,Ahmedabad,Consultant,400000,Excel,Tools
Pfizer,0 - 3 yrs,Ahmedabad,Software Engineer,600000,Tableau,Tools
Huquo Consulting Pvt. Ltd,0 - 3 yrs,Ahmedabad,Software Engineer,600000,SAS,Tools
Innefu Labs,0 - 3 yrs,Ahmedabad,Software Engineer,600000,SQL,Languages
Pathway Creators,0 - 3 yrs,Ahmedabad,Software Engineer,800000,Python,Languages
EVC LAB PRIVATE LIMITED,0 - 3 yrs,Ahmedabad,Software Engineer,500000,Python,Languages
Global Talent Pool,0 - 3 yrs,Ahmedabad,Software Engineer,700000,Python,Languages
Shadowfax Technologies Pvt. Ltd.,0 - 3 yrs,Ahmedabad,Software Engineer,800000,SQL,Languages
Microsoft,0 - 3 yrs,Ahmedabad,Software Engineer,500000,Excel,Tools
TechnoSoftSolutions,0 - 3 yrs,Ahmedabad,Software Engineer,400000,SQL,Languages
Astha Baid,0 - 3 yrs,Ahmedabad,Software Engineer,500000,Python,Languages
zBliss Technologies,0 - 3 yrs,Ahmedabad,Software Engineer,400000,Python,Languages
Scienaptic Systems,0 - 3 yrs,Ahmedabad,Software Engineer,600000,SQL,Languages
Dell Technologies,0 - 3 yrs,Ahmedabad,Software Engineer,500000,Python,Languages
Dell International Services IndiaPrivate Limited,0 - 3 yrs,Ahmedabad,Software Engineer,500000,SQL,Languages
Accenture,0 - 3 yrs,Ahmedabad,Software Engineer,600000,Excel,Tools
Accenture,0 - 3 yrs,Ahmedabad,Software Engineer,600000,SQL,Languages
Cargill,0 - 3 yrs,Ahmedabad,Consultant,500000,Python,Languages
PayPal,0 - 3 yrs,Ahmedabad,Consultant,500000,SQL,Languages
Mobile Premier League (MPL),0 - 3 yrs,Ahmedabad,Consultant,400000,SQL,Languages
Visa,0 - 3 yrs,Ahmedabad,Consultant,400000,SQL,Languages
Jobs Accuracy,0 - 3 yrs,Ahmedabad,Consultant,300000,SQL,Languages
Pratibha Analytics,0 - 3 yrs,Ahmedabad,Consultant,600000,SQL,Languages
idfc first bank,0 - 3 yrs,Ahmedabad,Consultant,400000,R,Languages
Schneider Electric,0 - 3 yrs,Ahmedabad,Consultant,500000,SQL,Languages
Michelin,0 - 3 yrs,Ahmedabad,Consultant,400000,Python,Languages
Cohesity,0 - 3 yrs,Ahmedabad,Consultant,500000,R,Languages
BNY Mellon,0 - 3 yrs,Ahmedabad,Software Engineer,600000,JavaScript,Languages
Findability Sciences,0 - 3 yrs,Ahmedabad,Software Engineer,600000,JavaScript,Languages
Citicorp Services India Pvt Ltd,0 - 3 yrs,Ahmedabad,Consultant,400000,SQL,Languages
Hexaware Technologies,0 - 3 yrs,Ahmedabad,Consultant,600000,SQL,Languages
Hotstar,0 - 3 yrs,Ahmedabad,Consultant,400000,SQL,Languages
AdviserLogic,0 - 3 yrs,Ahmedabad,Consultant,600000,Tableau,Tools
Optum,0 - 3 yrs,Ahmedabad,Data Analyst,700000,Excel,Tools
XpressBees,0 - 3 yrs,Ahmedabad,Data Analyst,700000,R,Languages
Gojek,0 - 3 yrs,Ahmedabad,Data Analyst,400000,SQL,Languages
Visa,0 - 3 yrs,Ahmedabad,Data Analyst,600000,Oracle,Cloud
TALENT500 TECH (INDIA) PRIVATE LIMITED,0 - 3 yrs,Ahmedabad,Data Analyst,700000,SQL,Languages
Fine Homes and Interior,0 - 3 yrs,Ahmedabad,Data Analyst,500000,SQL,Languages
Cotiviti,0 - 3 yrs,Ahmedabad,Data Analyst,400000,SQL,Languages
Invesco,0 - 3 yrs,Ahmedabad,Data Analyst,600000,Python,Languages
Ingram Micro,0 - 3 yrs,Ahmedabad,Software Engineer,500000,CSS,Languages
Techneplus Software India Pvt Ltd,0 - 3 yrs,Ahmedabad,Software Engineer,500000,CSS,Languages
IBM,0 - 3 yrs,Ahmedabad,Software Engineer,600000,JavaScript,Languages
SAP India Pvt.Ltd,0 - 3 yrs,Ahmedabad,Consultant,400000,Python,Languages
referral,0 - 3 yrs,Ahmedabad,Consultant,400000,Excel,Tools
Nokia,0 - 3 yrs,Ahmedabad,Data Analyst,600000,Azure,Cloud
Schneider Electric,0 - 3 yrs,Ahmedabad,Data Analyst,500000,Azure,Cloud
Rockwell Automation,0 - 3 yrs,Ahmedabad,Data Analyst,800000,R,Languages
Accenture,0 - 3 yrs,Ahmedabad,Data Analyst,800000,R,Languages
TransUnion,0 - 3 yrs,Ahmedabad,Data Analyst,600000,R,Languages
Kimberly-Clark Lever Limited,0 - 3 yrs,Ahmedabad,Data Analyst,700000,R,Languages
Cardinal Health,0 - 3 yrs,Ahmedabad,Data Engineer,1200000,SAS,Tools
Design cafe,0 - 3 yrs,Ahmedabad,Data Engineer,1000000,SAS,Tools
Reliance Games,0 - 3 yrs,Ahmedabad,Data Engineer,1000000,SAS,Tools
Aeries Technology Group,0 - 3 yrs,Ahmedabad,Data Engineer,900000,SAS,Tools
Big Data BizViz (BizViz Technologies Pvt. Ltd),0 - 3 yrs,Ahmedabad,Data Engineer,1100000,SAS,Tools
skypoint cloud,0 - 3 yrs,Ahmedabad,Data Engineer,1100000,SAS,Tools
IBM,0 - 3 yrs,Ahmedabad,Data Analyst,400000,R,Languages
AllianceData,0 - 3 yrs,Ahmedabad,Data Engineer,1100000,SAS,Tools
Samyak Infotech Pvt. Ltd,0 - 3 yrs,Ahmedabad,Data Engineer,600000,SAS,Tools
DocsApp,0 - 3 yrs,Ahmedabad,Data Analyst,700000,R,Languages
Leading US MNC (analytics),0 - 3 yrs,Ahmedabad,Data Engineer,1200000,SQL,Languages
Accenture,0 - 3 yrs,Ahmedabad,Data Engineer,1200000,SQL,Languages
Career Infosystem,0 - 3 yrs,Ahmedabad,Data Engineer,800000,SQL,Languages
Morgan Stanley,0 - 3 yrs,Ahmedabad,Data Engineer,900000,SQL,Languages
IBM,0 - 3 yrs,Ahmedabad,Data Engineer,700000,SQL,Languages
IBM,0 - 3 yrs,Ahmedabad,Data Engineer,900000,SQL,Languages
IBM,0 - 3 yrs,Ahmedabad,Data Engineer,600000,SQL,Languages
IBM,0 - 3 yrs,Ahmedabad,Data Engineer,600000,SQL,Languages
Jobs Accuracy,0 - 3 yrs,Ahmedabad,Data Engineer,700000,SQL,Languages
Accenture,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1400000,Oracle,Cloud
Infostretch solutions Pvt. Ltd.,10+ yrs,Ahmedabad,Data Engineer,4400000,SQL,Languages
Infostretch solutions Pvt. Ltd.,10+ yrs,Ahmedabad,Data Engineer,4900000,SQL,Languages
Infostretch solutions Pvt. Ltd.,10+ yrs,Ahmedabad,Data Engineer,4300000,SQL,Languages
Infostretch solutions Pvt. Ltd.,10+ yrs,Ahmedabad,Data Engineer,4800000,SQL,Languages
Infostretch solutions Pvt. Ltd.,10+ yrs,Ahmedabad,Data Engineer,4800000,SQL,Languages
Infostretch solutions Pvt. Ltd.,10+ yrs,Ahmedabad,Data Engineer,4900000,Python,Languages
Infostretch solutions Pvt. Ltd.,10+ yrs,Ahmedabad,Data Engineer,3800000,Python,Languages
T & A Solutions,10+ yrs,Ahmedabad,Data Engineer,4900000,Python,Languages
Shell,10+ yrs,Ahmedabad,Data Engineer,4600000,Python,Languages
Moveworks,10+ yrs,Ahmedabad,Data Engineer,4200000,Python,Languages
Enquero,10+ yrs,Ahmedabad,Data Engineer,4100000,GCP,Cloud
PayPal,10+ yrs,Ahmedabad,Data Engineer,4700000,GCP,Cloud
PayPal,10+ yrs,Ahmedabad,Data Engineer,3900000,GCP,Cloud
Accenture,10+ yrs,Ahmedabad,Data Engineer,4900000,GCP,Cloud
Sterling Check,10+ yrs,Ahmedabad,Data Engineer,4200000,GCP,Cloud
Sunrise Job Consultancy,10+ yrs,Ahmedabad,Data Engineer,4400000,Python,Languages
Eli Lilly and Company,10+ yrs,Ahmedabad,Data Engineer,4700000,Python,Languages
CareerXperts Consulting,10+ yrs,Ahmedabad,Data Engineer,4700000,Python,Languages
Anicalls,10+ yrs,Ahmedabad,Web Developer,3300000,HTML,Languages
Project YX,10+ yrs,Ahmedabad,Web Developer,3100000,HTML,Languages
Incline Infotech,10+ yrs,Ahmedabad,Web Developer,3800000,HTML,Languages
AgreeYa,10+ yrs,Ahmedabad,Web Developer,4000000,MongoDB,Databases
CHANGE LEADERS CONSULTING,10+ yrs,Ahmedabad,Web Developer,3500000,HTML,Languages
Zealogics.com,10+ yrs,Ahmedabad,Web Developer,3800000,HTML,Languages
WinZO,10+ yrs,Ahmedabad,Web Developer,3500000,HTML,Languages
Diverse Lynx,10+ yrs,Ahmedabad,Web Developer,3100000,CSS,Languages
National Geographic,10+ yrs,Ahmedabad,Web Developer,3500000,CSS,Languages
EXCELLARATE SOFTWARE SOLUTIONS PRIVATE LIMITED,10+ yrs,Ahmedabad,Web Developer,3700000,CSS,Languages
Stan Professionals Private Limited,10+ yrs,Ahmedabad,Web Developer,3100000,CSS,Languages
Ontic,10+ yrs,Ahmedabad,Web Developer,3200000,CSS,Languages
Concerto.ai,10+ yrs,Ahmedabad,Web Developer,3600000,JavaScript,Languages
"ANMUTSOLUTIONS Pvt,Ltd.",10+ yrs,Ahmedabad,Web Developer,3600000,JavaScript,Languages
Torry Harris Business Solutions,10+ yrs,Ahmedabad,Web Developer,3300000,Java,Languages
Novo Tree Minds,10+ yrs,Ahmedabad,Consultant,3100000,Azure,Cloud
A1 Technology Pvt Ltd,10+ yrs,Ahmedabad,Consultant,3500000,MySQL,Databases
Global Talent Acquisition Partners,10+ yrs,Ahmedabad,Consultant,3100000,MySQL,Databases
IBM,10+ yrs,Ahmedabad,Consultant,3200000,MySQL,Databases
Deutsche Bank,10+ yrs,Ahmedabad,Consultant,2900000,Azure,Cloud
Walmart,10+ yrs,Ahmedabad,Consultant,3100000,Azure,Cloud
Skillsoft,10+ yrs,Ahmedabad,Consultant,2700000,Azure,Cloud
Black and White Business Solutions Pvt Ltd,10+ yrs,Ahmedabad,Consultant,2100000,Azure,Cloud
Accenture,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1400000,Oracle,Cloud
Synechron,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1400000,Oracle,Cloud
PEARL CONSULTING,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1300000,Oracle,Cloud
SP Staffing Services Private Limited,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1400000,Oracle,Cloud
Talpro,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1000000,Oracle,Cloud
Deepintent,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1400000,Oracle,Cloud
Nisum Technologies,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1100000,Oracle,Cloud
SDNA Global,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1400000,Oracle,Cloud
Dell International Services IndiaPrivate Limited,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1400000,Oracle,Cloud
Parallel Wireless,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1100000,Oracle,Cloud
Onward Technologies Limited,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1000000,Oracle,Cloud
CarDekho,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1100000,Vyper,Languages
SGTC India,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1000000,Vyper,Languages
Impetus,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1300000,Vyper,Languages
E-Solutions IT Services Pvt Ltd,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1200000,Vyper,Languages
Infoblox,0 - 3 yrs,Ahmedabad,Blockchain Engineer,1400000,MySQL,Databases
MAVEN WAVE PARTNERS (INDIA)PVT. LTD.,0 - 3 yrs,Ahmedabad,Data Engineer,900000,Java,Languages
Diverse Lynx,0 - 3 yrs,Ahmedabad,Data Engineer,500000,Django,Frameworks
iTech,0 - 3 yrs,Ahmedabad,Data Engineer,700000,Django,Frameworks
IHS Markit,0 - 3 yrs,Ahmedabad,Data Engineer,1000000,Django,Frameworks
Confidential,0 - 3 yrs,Ahmedabad,Data Engineer,900000,Django,Frameworks
Cerulean Information Technology Pvt. Ltd.,0 - 3 yrs,Ahmedabad,Data Engineer,700000,Django,Frameworks
FRONTDOOR INDIA PRIVATE LIMITED,0 - 3 yrs,Ahmedabad,Data Engineer,1200000,Django,Frameworks
AK Systems (India) Pvt. Ltd.,0 - 3 yrs,Ahmedabad,Data Engineer,700000,Java,Languages
Cubic Transportation,0 - 3 yrs,Ahmedabad,Data Engineer,700000,Java,Languages
Octillion Power Systems,0 - 3 yrs,Ahmedabad,Data Engineer,800000,Java,Languages
Team4Progress,0 - 3 yrs,Ahmedabad,Data Engineer,900000,Java,Languages
V2Solutions,0 - 3 yrs,Ahmedabad,Data Engineer,600000,R,Languages
Intersoft Data Labs & Solutions Pvt. Ltd.,0 - 3 yrs,Ahmedabad,Data Engineer,500000,R,Languages
Cantik technologies,0 - 3 yrs,Ahmedabad,Data Engineer,800000,R,Languages
BuzzClan,0 - 3 yrs,Ahmedabad,Data Engineer,1100000,R,Languages
Ideas2IT,0 - 3 yrs,Ahmedabad,Data Engineer,600000,R,Languages
Sub-K IMPACT Solutions Ltd.,0 - 3 yrs,Ahmedabad,Data Engineer,900000,R,Languages
ValueLabs,0 - 3 yrs,Ahmedabad,Data Engineer,500000,R,Languages
Anicalls,0 - 3 yrs,Ahmedabad,Data Engineer,900000,R,Languages
Axcess Consultancy Services,0 - 3 yrs,Ahmedabad,Data Engineer,700000,R,Languages
Ziolite,0 - 3 yrs,Ahmedabad,Data Engineer,700000,R,Languages
Altisource Business Solutions Pvt Ltd,0 - 3 yrs,Ahmedabad,Data Engineer,500000,R,Languages
Huquo Consulting Pvt. Ltd,0 - 3 yrs,Ahmedabad,Data Engineer,500000,R,Languages
Bigshyft Hiring for Zupee,4 - 7 yrs,Ahmedabad,Data Engineer,1900000,R,Languages
Wize Careers Consultants,4 - 7 yrs,Ahmedabad,Data Engineer,1600000,R,Languages
Experis IT Private Limited,4 - 7 yrs,Ahmedabad,Data Engineer,1800000,R,Languages
Shell Info Technologies Private Limited,4 - 7 yrs,Ahmedabad,Data Engineer,1800000,Python,Cloud
Saasvaap Techies Pvt. Ltd.,4 - 7 yrs,Ahmedabad,Data Engineer,2000000,Python,Cloud
One March India,4 - 7 yrs,Ahmedabad,Data Engineer,1800000,Python,Cloud
Luxoft,4 - 7 yrs,Ahmedabad,Data Engineer,2100000,Python,Cloud
Shell,4 - 7 yrs,Ahmedabad,Data Engineer,1500000,Spark,Tools
Fundnel Limited,4 - 7 yrs,Ahmedabad,Data Engineer,2200000,Spark,Tools
malomatia India Technology Services Private Limite,4 - 7 yrs,Ahmedabad,Data Engineer,1600000,Spark,Tools
Burgeon It Services Pvt Ltd,4 - 7 yrs,Ahmedabad,Data Engineer,2200000,Spark,Tools
eNFLUENCE IT Services Pvt. Ltd.,4 - 7 yrs,Ahmedabad,Data Engineer,2400000,Spark,Tools
MediaTek Inc,4 - 7 yrs,Ahmedabad,Data Engineer,1700000,Spark,Tools
Venator Holdings,4 - 7 yrs,Ahmedabad,Data Engineer,1200000,Spark,Tools
Quantiphi Analytics Solutions Pvt. Ltd.,4 - 7 yrs,Ahmedabad,Data Engineer,2300000,Spark,Tools
Diverse Lynx,4 - 7 yrs,Ahmedabad,Data Engineer,1600000,Spark,Tools
BrickRed Systems,4 - 7 yrs,Ahmedabad,Data Engineer,1300000,Spark,Tools
Optico Solutions Pvt. Ltd.,4 - 7 yrs,Ahmedabad,Data Engineer,2300000,Spark,Tools
TRH Consultancy Services,4 - 7 yrs,Ahmedabad,Data Engineer,1600000,SQL,Languages
AXA Technology Services India Pvt. Ltd,4 - 7 yrs,Ahmedabad,Data Engineer,1900000,SQL,Languages
7G TECHNOLOGY & IT SOLUTIONS LLP,4 - 7 yrs,Ahmedabad,Data Engineer,1500000,SQL,Languages
INCUBIT GLOBAL BUSINESS SERVICES PVT LTD,4 - 7 yrs,Ahmedabad,Data Engineer,1300000,SQL,Languages
CHANGE LEADERS CONSULTING,4 - 7 yrs,Ahmedabad,Data Engineer,2000000,SQL,Languages
cliqhr.com,4 - 7 yrs,Ahmedabad,Data Engineer,1500000,Python,Cloud
Accenture,4 - 7 yrs,Ahmedabad,Data Engineer,2000000,Python,Cloud
Accenture,4 - 7 yrs,Ahmedabad,Data Engineer,1500000,PowerBI,Tools
C P CAREERS PRIVATE LIMITED,4 - 7 yrs,Ahmedabad,Data Engineer,2400000,PowerBI,Tools
Career Catalysts HRC Pvt. Ltd.,4 - 7 yrs,Ahmedabad,Data Engineer,1300000,PowerBI,Tools
Smart Source,4 - 7 yrs,Ahmedabad,Data Engineer,1800000,PowerBI,Tools
Bean HR Consulting,4 - 7 yrs,Ahmedabad,Data Engineer,1900000,PowerBI,Tools
TIGER ANALYTICS INDIA CONSULTING PRIVATE LIMITED,4 - 7 yrs,Ahmedabad,Data Engineer,1900000,AWS,Cloud
NortonLifeLock,4 - 7 yrs,Ahmedabad,Data Engineer,2000000,AWS,Cloud
